property_type,price_category,city_code,prefecture,city,district,nearest_station,station_minutes,price,layout,area_sqm,year_built,structure,usage,future_use,urban_planning,building_coverage_ratio,floor_area_ratio,transaction_period,renovation,transaction_note
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,54000000,２ＬＤＫ,80,1989年,ＲＣ,住宅,住宅,１中住専,60.0,200.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,4.0,59000000,２ＬＤＫ,50,1984年,ＲＣ,住宅,住宅,２中住専,60.0,200.0,2024年第3四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,4.0,48000000,１ＬＤＫ,35,2012年,ＲＣ,住宅,住宅,１低住専,60.0,150.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,47000000,３ＬＤＫ,65,1971年,ＳＲＣ,住宅,その他,１中住専,60.0,200.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,4.0,18000000,１Ｋ,15,1992年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,4.0,80000000,２ＬＤＫ,60,1992年,ＲＣ,住宅,その他,近隣商業,80.0,300.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,1.0,26000000,１Ｋ,20,2007年,ＲＣ,住宅,住宅,商業,80.0,500.0,2024年第2四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,2.0,47000000,１ＬＤＫ,35,1998年,ＲＣ,住宅,住宅,商業,80.0,500.0,2024年第2四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,8.0,45000000,２ＬＤＫ,50,1987年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第2四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,10.0,11000000,１Ｒ,15,1988年,ＲＣ,,その他,２中住専,60.0,200.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,2.0,74000000,２ＤＫ,55,2011年,ＲＣ,住宅,住宅,商業,80.0,500.0,2024年第1四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,5.0,35000000,２ＬＤＫ,50,1970年,ＳＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第1四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,4.0,53000000,２ＬＤＫ,50,2012年,ＲＣ,住宅,住宅,１低住専,60.0,150.0,2024年第1四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,4.0,57000000,２ＬＤＫ,60,2001年,ＲＣ,住宅,住宅,２中住専,60.0,200.0,2024年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,1.0,54000000,１ＬＤＫ,45,2002年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2024年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,11.0,69000000,２ＬＤＫ,65,2001年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2024年第1四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,2.0,80000000,３ＬＤＫ,65,2000年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2024年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,2.0,62000000,２ＬＤＫ,60,2002年,ＳＲＣ,住宅,その他,商業,80.0,500.0,2024年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,4.0,52000000,２ＬＤＫ,55,1973年,ＳＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第1四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,30000000,２ＬＤＫ,45,1971年,ＳＲＣ,住宅,,１中住専,60.0,200.0,2024年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,6.0,20000000,１Ｋ,20,1991年,ＲＣ,事務所,住宅,近隣商業,80.0,300.0,2023年第4四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,1.0,38000000,１Ｋ＋Ｓ,35,2002年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2023年第4四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻北,西荻窪,1.0,59000000,３ＬＤＫ,55,2002年,ＳＲＣ,住宅,その他,商業,80.0,500.0,2023年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,2.0,14000000,１Ｋ,20,1988年,ＳＲＣ,住宅,,商業,80.0,500.0,2025年第3四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,2.0,47000000,２ＤＫ,40,1987年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2025年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,8.0,24000000,１Ｋ,20,2008年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2025年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,6.0,9000000,１Ｋ,15,1984年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2025年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,1.0,31000000,１Ｋ,25,2013年,ＲＣ,住宅,住宅,商業,80.0,500.0,2024年第4四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,8.0,23000000,１Ｋ,20,2002年,ＲＣ,住宅,その他,近隣商業,80.0,300.0,2024年第4四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,2.0,58000000,３ＤＫ,55,1988年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,8.0,25000000,１Ｋ,20,2008年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,8.0,20000000,１Ｋ,20,2002年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,5.0,26000000,１Ｋ,20,2007年,ＲＣ,住宅,その他,近隣商業,80.0,300.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,4.0,21000000,１Ｋ,20,1996年,ＲＣ,住宅,その他,近隣商業,80.0,300.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,6.0,28000000,１Ｋ,25,2013年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,8.0,20000000,１Ｋ,20,2008年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第2四半期,改装済み,調停・競売等
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,3.0,24000000,,25,2008年,ＲＣ,住宅,住宅,商業,80.0,500.0,2024年第2四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,5.0,29000000,１Ｋ,20,2007年,ＲＣ,住宅,その他,近隣商業,80.0,300.0,2024年第2四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,7.0,22000000,１Ｋ,15,1996年,ＲＣ,住宅,住宅,２中住専,60.0,200.0,2024年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,3.0,29000000,１Ｋ,25,2008年,ＲＣ,住宅,住宅,商業,80.0,500.0,2024年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,8.0,24000000,１Ｋ,20,2008年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,4.0,17000000,１Ｋ,15,1994年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第1四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,6.0,6100000,１Ｒ,15,1984年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2023年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,西荻南,西荻窪,1.0,23000000,,25,2013年,ＲＣ,住宅,住宅,商業,80.0,500.0,2023年第4四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,7.0,77000000,３ＬＤＫ,70,1997年,ＲＣ,住宅,,１低住専,50.0,100.0,2025年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,11.0,80000000,３ＬＤＫ,70,1995年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2025年第1四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,7.0,28000000,１ＤＫ,30,2005年,ＲＣ,住宅,住宅,準住居,60.0,300.0,2025年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,11.0,65000000,３ＬＤＫ,65,1995年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2025年第1四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,3.0,75000000,３ＬＤＫ,65,2006年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2025年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,5.0,88000000,２ＬＤＫ,75,2014年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2024年第4四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,10.0,99000000,３ＬＤＫ,170,1989年,ＲＣ,住宅,,１低住専,50.0,100.0,2024年第4四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,4.0,80000000,３ＬＤＫ,85,1997年,ＳＲＣ,住宅,住宅,準住居,60.0,300.0,2024年第4四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,6.0,76000000,２ＬＤＫ,60,2001年,ＲＣ,住宅,住宅,準住居,60.0,300.0,2024年第3四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,10.0,80000000,,130,1989年,ＲＣ,住宅,,１低住専,50.0,100.0,2024年第3四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,7.0,110000000,４ＬＤＫ,90,1997年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,4.0,69000000,３ＬＤＫ,65,1997年,ＳＲＣ,住宅,住宅,準住居,60.0,300.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,11.0,80000000,３ＬＤＫ,65,1995年,ＲＣ,住宅,その他,１低住専,50.0,100.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,8.0,79000000,３ＬＤＫ,65,2007年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,10.0,93000000,３ＬＤＫ,165,1989年,ＲＣ,住宅,その他,１低住専,50.0,100.0,2024年第2四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,11.0,64000000,３ＬＤＫ,70,1995年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2024年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,8.0,93000000,３ＬＤＫ,70,2007年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2024年第1四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,3.0,73000000,３ＬＤＫ,70,2006年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2023年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,2.0,90000000,２ＬＤＫ,75,2001年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2023年第4四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,6.0,80000000,２ＬＤＫ,65,2014年,ＲＣ,住宅,住宅,準住居,60.0,300.0,2023年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,西永福,5.0,94000000,２ＬＤＫ,80,2008年,ＲＣ,住宅,住宅,１低住専,40.0,80.0,2023年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,5.0,85000000,３ＬＤＫ,110,2002年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2025年第3四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,3.0,35000000,１ＬＤＫ,30,1984年,ＲＣ,住宅,住宅,２中住専,60.0,200.0,2025年第3四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,7.0,140000000,,125,2005年,ＲＣ,,,準住居,60.0,300.0,2025年第3四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,7.0,83000000,３ＬＤＫ,75,1996年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2025年第3四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,6.0,170000000,２ＬＤＫ,70,2003年,ＲＣ,,住宅,１低住専,50.0,100.0,2025年第2四半期,,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,6.0,170000000,３ＬＤＫ,85,2003年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2025年第2四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,3.0,11000000,１Ｋ,15,1984年,ＲＣ,住宅,住宅,近隣商業,80.0,200.0,2025年第2四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,6.0,110000000,２ＬＤＫ,70,2003年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2025年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,7.0,180000000,３ＬＤＫ,160,2005年,ＲＣ,住宅,住宅,準住居,60.0,300.0,2025年第1四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,6.0,160000000,３ＬＤＫ,80,2003年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2025年第1四半期,改装済み,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,2.0,13000000,１Ｋ,20,1985年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,9.0,120000000,３ＬＤＫ,65,2023年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2024年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,7.0,75000000,３ＬＤＫ,75,1996年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2024年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,3.0,20000000,１ＬＤＫ,30,1984年,ＲＣ,住宅,住宅,２中住専,60.0,200.0,2024年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,7.0,120000000,３ＬＤＫ,100,2005年,ＲＣ,住宅,住宅,準住居,60.0,300.0,2024年第4四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,3.0,7300000,１Ｋ,15,1984年,ＲＣ,住宅,住宅,２中住専,60.0,200.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,6.0,120000000,２ＬＤＫ,70,2003年,ＲＣ,住宅,住宅,１低住専,50.0,100.0,2024年第3四半期,未改装,
中古マンション等,不動産取引価格情報,13115,東京都,杉並区,浜田山,浜田山,2.0,53000000,１ＬＤＫ＋Ｓ,65,2013年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2024年第2四半期,未改装,
